,quad_ID,synchrony,site,SiteCluster,ecosystem,treatment,block,plot,subplot,web,transect,synchrony.Gross,sd,mu,CV,biomass_stability,biomass_stability2,year_count,season
653,warming_NA_NA_TPN_NA_29_NA_2,0.448383172,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,29,NA,NA,NA,0.150535793,67.60444806,82.88888944,0.815603255,1.226086328,1.503287683,17,spring
654,warming_NA_NA_TPN_NA_3_NA_1,0.526720414,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,3,NA,NA,NA,0.291193951,45.37034237,92.06954558,0.492783385,2.029289196,4.11801464,17,spring
655,warming_NA_NA_TPN_NA_3_NA_2,0.346834901,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,3,NA,NA,NA,0.206747921,74.08312314,91.94836232,0.805703563,1.241151269,1.540456473,17,spring
656,warming_NA_NA_TPN_NA_36_NA_1,0.311193873,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,36,NA,NA,NA,0.209148873,32.35375152,46.0710816,0.70225726,1.423979583,2.027717853,17,spring
657,warming_NA_NA_TPN_NA_36_NA_2,0.532250305,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,36,NA,NA,NA,0.269752533,69.90868966,74.45014832,0.939000005,1.06496272,1.134145596,17,spring
658,warming_NA_NA_TPN_NA_4_NA_1,0.368291778,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,4,NA,NA,NA,0.181999045,55.33772098,86.11304454,0.64261717,1.556136448,2.421560643,17,spring
659,warming_NA_NA_TPN_NA_4_NA_2,0.40642557,warming,DeepWell,Plains-Desert grassland ecotone,TPN,NA,4,NA,NA,NA,0.209792419,43.02309036,58.54569073,0.734863486,1.360796964,1.851768376,17,spring
660,core_black_1_NA_C_NA_E_NA_1,0.215217766,core_black,FivePoints,Desert grassland,C,NA,E,NA,1,NA,-0.105063297,38.94349147,104.5050203,0.372647088,2.683504134,7.201194435,24,fall
661,core_black_1_NA_C_NA_E_NA_3,0.20810877,core_black,FivePoints,Desert grassland,C,NA,E,NA,1,NA,-0.084738185,46.10506707,96.40437742,0.478246614,2.090971417,4.372161466,24,fall
662,core_black_1_NA_C_NA_N_NA_1,0.258658507,core_black,FivePoints,Desert grassland,C,NA,N,NA,1,NA,0.207856441,79.3879492,102.9487723,0.77114032,1.29678085,1.681640573,24,fall
663,core_black_1_NA_C_NA_N_NA_3,0.267083034,core_black,FivePoints,Desert grassland,C,NA,N,NA,1,NA,0.053181104,62.03146008,120.0504543,0.516711581,1.935315631,3.745446593,24,fall
664,core_black_1_NA_C_NA_NE_NA_1,0.398461787,core_black,FivePoints,Desert grassland,C,NA,NE,NA,1,NA,0.334691779,36.92457005,91.89687918,0.401804396,2.488773168,6.193991883,13,fall
665,core_black_1_NA_C_NA_NE_NA_3,0.57108762,core_black,FivePoints,Desert grassland,C,NA,NE,NA,1,NA,0.277796633,45.44661462,112.5322272,0.403854218,2.476141031,6.131274403,13,fall
666,core_black_1_NA_C_NA_S_NA_1,0.158012619,core_black,FivePoints,Desert grassland,C,NA,S,NA,1,NA,0.105655766,56.73700211,103.5486819,0.547925875,1.825064385,3.33086001,24,fall
667,core_black_1_NA_C_NA_S_NA_3,0.177125966,core_black,FivePoints,Desert grassland,C,NA,S,NA,1,NA,0.065638047,43.13206772,91.0309776,0.473817472,2.110517358,4.454283519,24,fall
668,core_black_1_NA_C_NA_W_NA_1,0.27226785,core_black,FivePoints,Desert grassland,C,NA,W,NA,1,NA,0.065514519,52.47561382,115.7605424,0.453311748,2.205987391,4.866380368,24,fall
669,core_black_1_NA_C_NA_W_NA_3,0.217662531,core_black,FivePoints,Desert grassland,C,NA,W,NA,1,NA,0.002139121,52.53293864,111.8618367,0.469623423,2.129365682,4.534198207,24,fall
670,core_black_4_NA_C_NA_E_NA_1,0.313773958,core_black,FivePoints,Desert grassland,C,NA,E,NA,4,NA,0.012453159,48.76783668,94.28354069,0.517246556,1.933313986,3.737702967,24,fall
671,core_black_4_NA_C_NA_E_NA_3,0.30182151,core_black,FivePoints,Desert grassland,C,NA,E,NA,4,NA,-0.077114412,125.3354816,199.6387718,0.627811323,1.59283524,2.537124102,24,fall
672,core_black_4_NA_C_NA_NE_NA_1,0.352897159,core_black,FivePoints,Desert grassland,C,NA,NE,NA,4,NA,0.192965033,37.8399671,89.91052058,0.420862507,2.376072905,5.645722452,13,fall
673,core_black_4_NA_C_NA_NE_NA_3,0.327110575,core_black,FivePoints,Desert grassland,C,NA,NE,NA,4,NA,0.312476309,45.01263139,84.04506189,0.535577348,1.867143939,3.48622649,13,fall
674,core_black_4_NA_C_NA_NW_NA_1,0.370321159,core_black,FivePoints,Desert grassland,C,NA,NW,NA,4,NA,0.400201763,72.77515148,121.9138158,0.59693933,1.675212119,2.806335645,13,fall
675,core_black_4_NA_C_NA_NW_NA_3,0.374489426,core_black,FivePoints,Desert grassland,C,NA,NW,NA,4,NA,0.338744097,60.92390482,115.6899711,0.526613536,1.898925741,3.60591897,13,fall
676,core_black_4_NA_C_NA_S_NA_1,0.09019475,core_black,FivePoints,Desert grassland,C,NA,S,NA,4,NA,-0.106510821,38.52966881,74.21114756,0.519189772,1.926078003,3.709776475,24,fall
677,core_black_4_NA_C_NA_S_NA_3,0.269658586,core_black,FivePoints,Desert grassland,C,NA,S,NA,4,NA,0.02239054,64.68927735,129.2992,0.500306865,1.998773294,3.995094681,24,fall
678,core_black_4_NA_C_NA_W_NA_1,0.099394854,core_black,FivePoints,Desert grassland,C,NA,W,NA,4,NA,-0.095297853,44.58161802,93.85460868,0.475007234,2.105231098,4.431997978,24,fall
679,core_black_4_NA_C_NA_W_NA_3,0.149778002,core_black,FivePoints,Desert grassland,C,NA,W,NA,4,NA,-0.000501902,109.3547693,129.8784021,0.841978093,1.187679357,1.410582255,24,fall
680,core_black_5_NA_C_NA_E_NA_1,0.168066199,core_black,FivePoints,Desert grassland,C,NA,E,NA,5,NA,0.061812412,60.98584715,125.4326866,0.486203786,2.056750746,4.230223633,24,fall
681,core_black_5_NA_C_NA_E_NA_3,0.227997092,core_black,FivePoints,Desert grassland,C,NA,E,NA,5,NA,0.106684967,52.1749177,109.787011,0.475237619,2.104210526,4.427701937,24,fall
682,core_black_5_NA_C_NA_N_NA_1,0.326786142,core_black,FivePoints,Desert grassland,C,NA,N,NA,5,NA,0.107326497,54.42664863,82.34628258,0.66094846,1.512977276,2.289100238,24,fall
683,core_black_5_NA_C_NA_N_NA_3,0.231347032,core_black,FivePoints,Desert grassland,C,NA,N,NA,5,NA,0.134324231,60.14843385,128.0048272,0.469891919,2.128148965,4.529018016,24,fall
684,core_black_5_NA_C_NA_NE_NA_1,0.447852783,core_black,FivePoints,Desert grassland,C,NA,NE,NA,5,NA,0.194321906,41.18229344,86.30714458,0.477159726,2.095734292,4.392102222,13,fall
685,core_black_5_NA_C_NA_NE_NA_3,0.327112014,core_black,FivePoints,Desert grassland,C,NA,NE,NA,5,NA,0.22155362,43.97688988,89.98869544,0.488693493,2.046272387,4.187230683,13,fall
686,core_black_5_NA_C_NA_S_NA_1,0.168997,core_black,FivePoints,Desert grassland,C,NA,S,NA,5,NA,0.049260887,28.84508806,42.98033811,0.671122875,1.490040107,2.220219521,24,fall
687,core_black_5_NA_C_NA_S_NA_3,0.273899191,core_black,FivePoints,Desert grassland,C,NA,S,NA,5,NA,0.086596595,60.82665094,123.2571258,0.493493991,2.026367126,4.106163729,24,fall
688,core_black_5_NA_C_NA_W_NA_1,0.24060111,core_black,FivePoints,Desert grassland,C,NA,W,NA,5,NA,0.099234937,42.31934842,118.3477832,0.357584631,2.79654077,7.820640278,24,fall
689,core_black_5_NA_C_NA_W_NA_3,0.204265844,core_black,FivePoints,Desert grassland,C,NA,W,NA,5,NA,0.019326425,54.26332419,120.588637,0.449987043,2.222286209,4.938555995,24,fall
690,core_blue_1_NA_C_NA_E_NA_1,0.342963806,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,1,NA,0.265962734,73.4086127,122.4124072,0.59968278,1.667548298,2.780717328,21,fall
691,core_blue_1_NA_C_NA_E_NA_3,0.246680391,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,1,NA,0.158427173,32.03312833,53.56894707,0.597979428,1.672298332,2.796581712,21,fall
692,core_blue_1_NA_C_NA_N_NA_1,0.298309806,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,1,NA,0.153860776,41.04954701,69.93854412,0.586937397,1.703759218,2.902795474,21,fall
693,core_blue_1_NA_C_NA_N_NA_3,0.353245506,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,1,NA,0.100684783,44.76786619,75.90313658,0.589802585,1.695482565,2.874661127,21,fall
694,core_blue_1_NA_C_NA_W_NA_1,0.284108018,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,1,NA,0.131934173,60.60458505,99.01015963,0.61210471,1.633707409,2.668999899,21,fall
695,core_blue_1_NA_C_NA_W_NA_3,0.381329492,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,1,NA,0.141432734,54.86011713,81.00933771,0.677207328,1.476652657,2.180503069,21,fall
696,core_blue_2_NA_C_NA_E_NA_1,0.319709887,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,2,NA,0.216150852,48.08902095,82.50158883,0.582885998,1.715601341,2.943287962,21,fall
697,core_blue_2_NA_C_NA_E_NA_3,0.332888598,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,2,NA,0.267475197,62.39270393,90.87102437,0.686607248,1.456436709,2.121207887,21,fall
698,core_blue_2_NA_C_NA_N_NA_1,0.315580019,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,2,NA,0.145941263,89.3770735,96.34173106,0.927708819,1.077924431,1.161921078,21,fall
699,core_blue_2_NA_C_NA_N_NA_3,0.296196587,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,2,NA,0.196951512,45.60354336,83.98305399,0.543008871,1.841590539,3.391455712,21,fall
700,core_blue_2_NA_C_NA_W_NA_1,0.171269601,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,2,NA,0.146842742,58.60416922,136.8095096,0.428363272,2.33446718,5.449737012,21,fall
701,core_blue_2_NA_C_NA_W_NA_3,0.303841018,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,2,NA,0.126583771,38.99298304,84.91833226,0.459182158,2.177784966,4.742747359,21,fall
702,core_blue_3_NA_C_NA_E_NA_1,0.214703703,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,3,NA,0.155146629,66.11771655,93.45706546,0.707466217,1.413495056,1.997968273,21,fall
703,core_blue_3_NA_C_NA_E_NA_3,0.403667481,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,3,NA,0.191213185,49.31221816,76.93692576,0.640943444,1.560200061,2.434224229,21,fall
704,core_blue_3_NA_C_NA_N_NA_1,0.337537016,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,3,NA,0.15267223,61.56802701,85.92906455,0.716498281,1.395676762,1.947913623,21,fall
705,core_blue_3_NA_C_NA_N_NA_3,0.406597949,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,3,NA,0.17005746,37.49748441,61.70121975,0.607726793,1.645476242,2.707592064,21,fall
706,core_blue_3_NA_C_NA_W_NA_1,0.575758105,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,3,NA,0.090976836,201.8541361,116.1832637,1.737377051,0.575580297,0.331292679,21,fall
707,core_blue_3_NA_C_NA_W_NA_3,0.346486727,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,3,NA,0.136201817,86.23508219,103.5528248,0.83276417,1.200820155,1.441969045,21,fall
708,core_blue_4_NA_C_NA_E_NA_1,0.478000308,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,4,NA,0.202642851,71.05808489,120.5873291,0.589266595,1.697024756,2.879893021,21,fall
709,core_blue_4_NA_C_NA_E_NA_3,0.316983337,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,4,NA,0.0585754,44.00968179,88.74203181,0.495928264,2.016420665,4.065952298,21,fall
710,core_blue_4_NA_C_NA_N_NA_1,0.250931886,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,4,NA,0.12613439,44.12472812,79.8767437,0.552410202,1.810248972,3.277001339,21,fall
711,core_blue_4_NA_C_NA_N_NA_3,0.319655566,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,4,NA,0.208453789,47.05593444,78.63899024,0.598379179,1.671181142,2.792846408,21,fall
712,core_blue_4_NA_C_NA_W_NA_1,0.298406444,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,4,NA,0.158855914,52.48901224,67.94129846,0.772564161,1.294390875,1.675447736,21,fall
713,core_blue_4_NA_C_NA_W_NA_3,0.28714043,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,4,NA,0.193277645,54.37592665,89.59276844,0.606923166,1.647655019,2.714767061,21,fall
714,core_blue_5_NA_C_NA_E_NA_1,0.396022635,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,5,NA,0.149775428,60.03507047,67.35147677,0.891369772,1.121868872,1.258589766,21,fall
715,core_blue_5_NA_C_NA_E_NA_3,0.340797256,core_blue,BlueGrama,Plains grassland,C,NA,E,NA,5,NA,0.125359915,61.05942195,68.22447047,0.89497832,1.117345502,1.248460971,21,fall
716,core_blue_5_NA_C_NA_N_NA_1,0.377217827,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,5,NA,0.191408465,47.09409388,77.9693141,0.604008057,1.655607056,2.741034722,21,fall
717,core_blue_5_NA_C_NA_N_NA_3,0.424114239,core_blue,BlueGrama,Plains grassland,C,NA,N,NA,5,NA,0.260062754,70.77985004,89.30378101,0.792573945,1.261711927,1.591916987,21,fall
718,core_blue_5_NA_C_NA_W_NA_1,0.207565316,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,5,NA,0.18672098,49.66163638,84.08834539,0.590588816,1.693225425,2.867012341,21,fall
719,core_blue_5_NA_C_NA_W_NA_3,0.326108967,core_blue,BlueGrama,Plains grassland,C,NA,W,NA,5,NA,0.095486491,80.09974674,77.01803898,1.040012805,0.961526623,0.924533447,21,fall
720,core_creosote_1_NA_C_NA_E_NA_1,0.443253804,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,1,NA,0.178749676,28.01789128,34.1193954,0.821171974,1.217771711,1.48296794,23,fall
721,core_creosote_1_NA_C_NA_E_NA_3,0.622732538,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,1,NA,0.21589926,13.89317054,26.93076522,0.51588473,1.938417522,3.757462491,24,fall
722,core_creosote_1_NA_C_NA_N_NA_1,0.121091106,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,1,NA,0.049549877,13.08228498,26.69646539,0.490038093,2.040657685,4.164283788,24,fall
723,core_creosote_1_NA_C_NA_N_NA_3,0.739191235,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,1,NA,0.158720952,131.3151925,140.5800403,0.934095567,1.070554272,1.14608645,24,fall
724,core_creosote_1_NA_C_NA_S_NA_1,0.316398055,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,1,NA,0.037236679,44.1842819,54.80384077,0.80622601,1.240346983,1.538460639,24,fall
725,core_creosote_1_NA_C_NA_S_NA_3,0.528887402,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,1,NA,0.221311972,27.85872306,52.9498674,0.526133953,1.900656655,3.612495721,24,fall
726,core_creosote_1_NA_C_NA_W_NA_1,0.701780162,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,1,NA,0.141283804,19.02355327,18.21005751,1.044672882,0.957237445,0.916303525,21,fall
727,core_creosote_1_NA_C_NA_W_NA_3,0.717807761,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,1,NA,0.268295157,107.6864246,207.8275328,0.518152832,1.92993252,3.72463953,24,fall
728,core_creosote_2_NA_C_NA_E_NA_1,0.277798108,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,2,NA,0.087084292,113.1881872,207.3191888,0.545960979,1.831632734,3.354878471,24,fall
729,core_creosote_2_NA_C_NA_E_NA_3,0.38930812,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,2,NA,0.018873861,42.27011902,83.29552428,0.507471673,1.970553341,3.883080471,24,fall
730,core_creosote_2_NA_C_NA_N_NA_1,0.328373409,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,2,NA,0.203168038,24.8948776,30.68587544,0.811281322,1.232618048,1.519347253,23,fall
731,core_creosote_2_NA_C_NA_N_NA_3,0.234707786,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,2,NA,0.144194432,54.01521821,73.06398202,0.739286536,1.3526555,1.829676903,23,fall
732,core_creosote_2_NA_C_NA_S_NA_1,0.231952757,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,2,NA,-0.153910923,12.23082117,17.0459629,0.71752011,1.393689161,1.942369477,24,fall
733,core_creosote_2_NA_C_NA_S_NA_3,0.178946564,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,2,NA,-0.00951042,5.470892932,6.304866499,0.86772542,1.152438291,1.328114014,22,fall
734,core_creosote_2_NA_C_NA_W_NA_1,0.187163022,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,2,NA,0.104410158,47.84617856,92.42078773,0.517699316,1.931623183,3.731168122,24,fall
735,core_creosote_2_NA_C_NA_W_NA_3,0.33060948,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,2,NA,0.198750623,24.13614185,42.91992456,0.562352849,1.77824297,3.16214806,24,fall
736,core_creosote_3_NA_C_NA_E_NA_1,0.710286373,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,3,NA,0.04099007,97.37925152,224.9180484,0.432954368,2.309712232,5.334770595,24,fall
737,core_creosote_3_NA_C_NA_E_NA_3,0.621139719,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,3,NA,0.079987241,147.7798446,265.7909721,0.556000241,1.798560371,3.234819409,24,fall
738,core_creosote_3_NA_C_NA_N_NA_1,0.590210845,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,3,NA,0.300959817,13.33406641,14.52538818,0.917983481,1.08934422,1.186670831,24,fall
739,core_creosote_3_NA_C_NA_N_NA_3,0.663143,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,3,NA,0.315263925,16.29885339,18.11970362,0.899509933,1.111716462,1.235913491,24,fall
740,core_creosote_3_NA_C_NA_S_NA_1,0.203393645,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,3,NA,-0.039218528,35.85752669,51.24448166,0.699734401,1.429113673,2.042365889,24,fall
741,core_creosote_3_NA_C_NA_S_NA_3,0.527702366,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,3,NA,0.029397832,76.81211564,70.3454694,1.091926976,0.915812158,0.838711909,24,fall
742,core_creosote_3_NA_C_NA_W_NA_1,0.349098758,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,3,NA,0.109055145,48.43657461,107.7553884,0.449504896,2.224669876,4.949156056,24,fall
743,core_creosote_3_NA_C_NA_W_NA_3,0.170396047,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,3,NA,0.010440835,29.17246339,39.9291735,0.73060524,1.368728207,1.873416903,24,fall
744,core_creosote_4_NA_C_NA_E_NA_1,0.570882875,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,4,NA,0.131834157,28.29443238,52.63005963,0.537609734,1.860085366,3.459917571,23,fall
745,core_creosote_4_NA_C_NA_E_NA_3,0.814035657,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,4,NA,-0.069003785,56.59804118,160.0052046,0.353726251,2.827044916,7.992182955,24,fall
746,core_creosote_4_NA_C_NA_N_NA_1,0.551897408,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,4,NA,0.148311598,7.682204154,6.664826833,1.152648725,0.867567003,0.752672504,22,fall
747,core_creosote_4_NA_C_NA_N_NA_3,0.393240324,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,4,NA,0.099687437,82.47009252,212.1585769,0.388719107,2.572551703,6.618022263,24,fall
748,core_creosote_4_NA_C_NA_S_NA_1,0.331964941,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,4,NA,-0.012941375,11.8188073,18.76037888,0.629987666,1.587332664,2.519624987,22,fall
749,core_creosote_4_NA_C_NA_S_NA_3,0.439812729,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,4,NA,-0.013539706,26.64938268,56.29681302,0.473372847,2.112499704,4.462654999,24,fall
750,core_creosote_4_NA_C_NA_W_NA_1,0.415467618,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,4,NA,0.035165053,6.024618104,8.362889963,0.720399064,1.388119515,1.926875789,24,fall
751,core_creosote_4_NA_C_NA_W_NA_3,0.192155302,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,4,NA,0.138338935,247.5842092,616.9951496,0.401274158,2.492061799,6.210372009,24,fall
752,core_creosote_5_NA_C_NA_E_NA_1,0.575408628,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,5,NA,0.028272257,30.28654101,36.2078462,0.836463479,1.195509457,1.429242862,23,fall
753,core_creosote_5_NA_C_NA_E_NA_3,0.63414083,core_creosote,FivePoints,Desert shrubland,C,NA,E,NA,5,NA,-0.048263674,110.8457012,281.6012553,0.393626445,2.540479715,6.454037182,24,fall
754,core_creosote_5_NA_C_NA_N_NA_1,0.704327183,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,5,NA,-0.025659778,98.84428819,184.1023322,0.536898621,1.862549021,3.469088854,24,fall
755,core_creosote_5_NA_C_NA_N_NA_3,0.436284498,core_creosote,FivePoints,Desert shrubland,C,NA,N,NA,5,NA,0.178769194,118.4455253,309.8258405,0.382297116,2.615766529,6.842234534,24,fall
756,core_creosote_5_NA_C_NA_S_NA_1,0.721591993,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,5,NA,0.074340863,82.59094365,203.4942285,0.405863814,2.463880656,6.070707889,24,fall
757,core_creosote_5_NA_C_NA_S_NA_3,0.469983706,core_creosote,FivePoints,Desert shrubland,C,NA,S,NA,5,NA,0.043658412,57.56653568,60.11722108,0.957571469,1.044308475,1.090580191,23,fall
758,core_creosote_5_NA_C_NA_W_NA_1,0.471525176,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,5,NA,0.034668243,11.09056975,28.50778432,0.389036539,2.570452643,6.607226789,24,fall
759,core_creosote_5_NA_C_NA_W_NA_3,0.613911703,core_creosote,FivePoints,Desert shrubland,C,NA,W,NA,5,NA,-0.023834866,84.12197984,249.7282959,0.336854018,2.968645012,8.812853208,24,fall
760,core_PJ_NA_A_C_NA_3_NA_1,0.878322681,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,A,0.21702031,286.1138464,398.561233,0.717866723,1.393016235,1.94049423,20,fall
761,core_PJ_NA_A_C_NA_3_NA_2,0.380857465,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,A,0.109822725,10.90344937,21.50614225,0.506992339,1.972416392,3.890426422,20,fall
762,core_PJ_NA_A_C_NA_3_NA_3,0.784146191,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,A,0.140338208,310.5827062,460.5443918,0.674381692,1.48283978,2.198813814,20,fall
763,core_PJ_NA_A_C_NA_3_NA_4,0.31388672,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,A,0.121289432,37.4466804,82.77069612,0.452414709,2.210361379,4.885697424,20,fall
764,core_PJ_NA_A_C_NA_3_NA_5,0.933030158,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,A,0.172234838,126.2578156,101.9666049,1.23822712,0.807606281,0.652227905,20,fall
765,core_PJ_NA_B_C_NA_3_NA_1,0.619255098,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,B,-0.044187088,147.325005,113.1856654,1.301622467,0.768271926,0.590241753,20,fall
766,core_PJ_NA_B_C_NA_3_NA_2,0.588676917,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,B,0.284990405,28.41631387,60.51584802,0.469568135,2.129616399,4.535266007,20,fall
767,core_PJ_NA_B_C_NA_3_NA_3,0.560236762,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,B,0.147645211,39.02553234,57.21429299,0.682094111,1.466073352,2.149371072,20,fall
768,core_PJ_NA_B_C_NA_3_NA_4,0.448721526,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,B,0.197565971,18.64149471,39.45123676,0.472519907,2.116312955,4.478780523,20,fall
769,core_PJ_NA_B_C_NA_3_NA_5,0.461302378,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,B,0.287115715,29.83420908,47.42496106,0.629082416,1.589616836,2.526881687,20,fall
770,core_PJ_NA_C_C_NA_3_NA_1,0.520270282,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,C,0.294394257,8.044803444,11.34626198,0.709026767,1.41038399,1.989182998,20,fall
771,core_PJ_NA_C_C_NA_3_NA_2,0.185509481,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,C,0.142780513,21.13140926,29.40437645,0.71864844,1.391500968,1.936274945,20,fall
772,core_PJ_NA_C_C_NA_3_NA_3,0.970686675,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,C,-0.110995537,279.9874595,320.3242839,0.874075034,1.14406654,1.308888247,20,fall
773,core_PJ_NA_C_C_NA_3_NA_4,0.407344569,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,C,0.235197024,16.60679943,27.80634934,0.597230483,1.674395446,2.803600109,20,fall
774,core_PJ_NA_C_C_NA_3_NA_5,0.175625097,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,C,0.12936923,10.60036352,28.35516093,0.373842474,2.674923446,7.155215444,20,fall
775,core_PJ_NA_D_C_NA_3_NA_1,0.948543375,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,D,0.085548076,290.7622001,389.4285327,0.746638152,1.339336862,1.793823231,20,fall
776,core_PJ_NA_D_C_NA_3_NA_2,0.395470371,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,D,0.168518635,15.34941146,37.43915807,0.409982816,2.439126619,5.949338661,20,fall
777,core_PJ_NA_D_C_NA_3_NA_3,0.951678236,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,D,0.035639321,185.4161765,201.7494671,0.919041716,1.08808989,1.183939609,20,fall
778,core_PJ_NA_D_C_NA_3_NA_4,0.899816587,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,D,0.085976624,175.491187,212.8206063,0.824596782,1.212713925,1.470675065,20,fall
779,core_PJ_NA_D_C_NA_3_NA_5,0.583517115,core_PJ,CerroMontosa,Pinon woodland,C,NA,3,NA,NA,D,-0.025603363,113.4193255,139.5023122,0.813028284,1.229969509,1.512824994,20,fall
780,core_PJ_NA_N_C_NA_1_NA_1,0.535706057,core_PJ,CerroMontosa,Pinon woodland,C,NA,1,NA,NA,N,0.121272084,24.5790201,51.93810266,0.473236773,2.113107132,4.465221751,20,fall
781,core_PJ_NA_N_C_NA_1_NA_10,0.376433135,core_PJ,CerroMontosa,Pinon woodland,C,NA,1,NA,NA,N,0.052366383,167.6877512,288.3922318,0.58145724,1.71981692,2.957770238,20,fall
782,core_PJ_NA_N_C_NA_1_NA_2,0.239490251,core_PJ,CerroMontosa,Pinon woodland,C,NA,1,NA,NA,N,0.126005604,19.85525907,13.22502336,1.501340188,0.666071559,0.443651322,19,fall
